ts_micro,frame,wheel
1562623938105,505,127
1562623938135,506,127
1562623938179,507,126
1562623938212,508,127
1562623938278,509,120
1562623938310,510,110
1562623938341,511,112
1562623938372,512,119
1562623938404,513,123
1562623938456,514,125
1562623938489,515,125
1562623938540,516,128
1562623938567,517,130
1562623938607,518,138
1562623938660,519,142
1562623938676,520,154
1562623938728,521,153
1562623938762,522,154
1562623938806,523,162
1562623938840,524,156
1562623938889,525,162
1562623938915,526,164
1562623938944,527,168
1562623939001,528,172
1562623939032,529,177
1562623939084,530,182
1562623939134,531,177
1562623939161,532,176
1562623939190,533,179
1562623939236,534,179
1562623939272,535,190
1562623939307,536,190
1562623939347,537,181
1562623939381,538,178
1562623939432,539,176
1562623939465,540,172
1562623939507,541,171
1562623939536,542,172
1562623939574,543,180
1562623939621,544,181
1562623939652,545,185
1562623939703,546,185
1562623939740,547,180
1562623939781,548,176
1562623939812,549,165
1562623939845,550,159
1562623939917,551,155
1562623939955,552,151
1562623939975,553,147
1562623940005,554,141
1562623940052,555,133
1562623940083,556,131
1562623940117,557,127
1562623940167,558,127
1562623940205,559,125
1562623940248,560,125
1562623940280,561,125
1562623940326,562,126
1562623940357,563,126
1562623940407,564,130
1562623940441,565,129
1562623940471,566,127
1562623940519,567,127
1562623940553,568,128
1562623940602,569,130
1562623940634,570,136
1562623940701,571,142
1562623940732,572,143
1562623940762,573,149
1562623940784,574,152
1562623940821,575,146
1562623940869,576,151
1562623940907,577,151
1562623940945,578,154
1562623940980,579,164
1562623941014,580,168
1562623941063,581,180
1562623941094,582,183
1562623941140,583,177
1562623941174,584,178
1562623941220,585,173
1562623941251,586,170
1562623941287,587,175
1562623941337,588,176
1562623941367,589,179
1562623941409,590,180
1562623941446,591,174
1562623941511,592,168
1562623941546,593,152
1562623941581,594,127
1562623941608,595,125
1562623941639,596,125
1562623941695,597,126
1562623941726,598,127
1562623941764,599,130
1562623941800,600,131
1562623941845,601,137
1562623941875,602,146
1562623941910,603,153
1562623941962,604,167
1562623941993,605,174
1562623942041,606,185
1562623942073,607,195
1562623942121,608,205
1562623942151,609,197
1562623942198,610,194
1562623942231,611,182
1562623942267,612,177
1562623942331,613,149
1562623942354,614,149
1562623942385,615,141
1562623942431,616,126
1562623942470,617,118
1562623942503,618,125
1562623942536,619,125
1562623942582,620,141
1562623942614,621,148
1562623942662,622,158
1562623942695,623,167
1562623942742,624,174
1562623942780,625,181
1562623942803,626,177
1562623942856,627,174
1562623942887,628,177
1562623942937,629,177
1562623942967,630,184
1562623943014,631,183
1562623943048,632,168
1562623943079,633,154
1562623943137,634,142
1562623943170,635,137
1562623943207,636,127
1562623943239,637,125
1562623943283,638,126
1562623943319,639,138
1562623943351,640,148
1562623943400,641,161
1562623943430,642,168
1562623943479,643,173
1562623943511,644,175
1562623943558,645,171
1562623943593,646,175
1562623943634,647,178
1562623943671,648,175
1562623943703,649,179
1562623943750,650,174
1562623943784,651,177
1562623943833,652,179
1562623943867,653,174
1562623943923,654,176
1562623943965,655,173
1562623943997,656,174
1562623944026,657,174
1562623944058,658,171
1562623944102,659,173
1562623944137,660,173
1562623944183,661,171
1562623944213,662,169
1562623944248,663,165
1562623944301,664,157
1562623944331,665,144
1562623944374,666,140
1562623944406,667,140
1562623944456,668,139
1562623944490,669,145
1562623944538,670,145
1562623944570,671,144
1562623944604,672,145
1562623944647,673,140
1562623944676,674,140
1562623944743,675,142
1562623944782,676,148
1562623944810,677,149
1562623944838,678,150
1562623944871,679,150
1562623944922,680,163
1562623944950,681,161
1562623944999,682,156
1562623945038,683,164
1562623945078,684,159
1562623945110,685,145
1562623945140,686,131
1562623945192,687,128
1562623945225,688,127
1562623945271,689,127
1562623945304,690,125
1562623945351,691,125
1562623945383,692,125
1562623945416,693,125
1562623945468,694,125
1562623945498,695,127
1562623945545,696,128
1562623945597,697,141
1562623945624,698,146
1562623945659,699,157
1562623945693,700,161
1562623945737,701,157
1562623945770,702,164
1562623945828,703,165
1562623945848,704,168
1562623945892,705,175
1562623945929,706,173
1562623945962,707,175
1562623946008,708,178
1562623946040,709,179
1562623946085,710,185
1562623946122,711,184
1562623946168,712,178
1562623946201,713,170
1562623946246,714,159
1562623946280,715,156
1562623946313,716,155
1562623946375,717,155
1562623946425,718,161
1562623946453,719,159
1562623946472,720,161
1562623946519,721,169
1562623946551,722,168
1562623946584,723,171
1562623946634,724,180
1562623946670,725,179
1562623946712,726,182
1562623946744,727,183
1562623946794,728,182
1562623946827,729,193
1562623946860,730,191
1562623946904,731,181
1562623946940,732,179
1562623946986,733,173
1562623947015,734,161
1562623947068,735,146
1562623947097,736,125
1562623947158,737,125
1562623947198,738,125
1562623947233,739,125
1562623947256,740,125
1562623947287,741,125
1562623947342,742,125
1562623947367,743,125
1562623947416,744,125
1562623947450,745,127
1562623947487,746,127
1562623947528,747,130
1562623947562,748,146
1562623947630,749,149
1562623947647,750,162
1562623947685,751,174
1562623947722,752,171
1562623947757,753,170
1562623947803,754,171
1562623947835,755,171
1562623947880,756,165
1562623947912,757,158
1562623947965,758,152
1562623948009,759,140
1562623948047,760,139
1562623948072,761,138
1562623948105,762,128
1562623948156,763,125
1562623948188,764,127
1562623948232,765,139
1562623948269,766,169
1562623948312,767,196
1562623948344,768,204
1562623948377,769,205
1562623948429,770,205
1562623948460,771,205
1562623948504,772,203
1562623948537,773,188
1562623948584,774,102
1562623948616,775,95
1562623948649,776,103
1562623948703,777,112
1562623948733,778,130
1562623948791,779,127
1562623948823,780,128
1562623948859,781,124
1562623948890,782,125
1562623948924,783,125
1562623948966,784,126
1562623949002,785,131
1562623949049,786,133
1562623949081,787,126
1562623949133,788,123
1562623949167,789,127
1562623949197,790,127
1562623949242,791,126
1562623949273,792,126
1562623949324,793,125
1562623949352,794,125
1562623949398,795,126
1562623949436,796,127
1562623949481,797,127
1562623949514,798,136
1562623949546,799,139
1562623949609,800,150
1562623949645,801,151
1562623949675,802,155
1562623949706,803,159
1562623949755,804,161
1562623949788,805,171
1562623949815,806,167
1562623949861,807,171
1562623949901,808,179
1562623949948,809,169
1562623949982,810,168
1562623950026,811,178
1562623950057,812,176
1562623950090,813,178
1562623950140,814,184
1562623950171,815,179
1562623950223,816,181
1562623950254,817,186
1562623950296,818,182
1562623950331,819,188
1562623950394,820,194
1562623950434,821,191
1562623950462,822,198
1562623950491,823,199
1562623950528,824,179
1562623950572,825,173
1562623950607,826,126
1562623950649,827,125
1562623950682,828,125
1562623950724,829,125
1562623950760,830,125
1562623950796,831,125
1562623950843,832,125
1562623950877,833,126
1562623950923,834,127
1562623950965,835,126
1562623950988,836,128
1562623951036,837,126
1562623951081,838,126
1562623951117,839,129
1562623951155,840,134
1562623951211,841,140
1562623951236,842,148
1562623951270,843,155
1562623951307,844,160
1562623951341,845,170
1562623951391,846,174
1562623951421,847,176
1562623951466,848,186
1562623951502,849,188
1562623951536,850,198
1562623951583,851,201
1562623951615,852,204
1562623951665,853,201
1562623951696,854,204
1562623951740,855,201
1562623951773,856,172
1562623951820,857,139
1562623951853,858,131
1562623951884,859,127
1562623951932,860,123
1562623951968,861,125
1562623952023,862,125
1562623952057,863,125
1562623952092,864,126
1562623952125,865,125
1562623952153,866,125
1562623952198,867,125
1562623952235,868,128
1562623952284,869,128
1562623952316,870,133
1562623952364,871,141
1562623952398,872,152
1562623952443,873,157
1562623952475,874,159
1562623952507,875,168
1562623952556,876,172
1562623952590,877,179
1562623952632,878,194
1562623952667,879,199
1562623952716,880,198
1562623952748,881,203
1562623952780,882,203
1562623952842,883,204
1562623952882,884,189
1562623952908,885,123
1562623952940,886,130
1562623952989,887,133
1562623953021,888,125
1562623953054,889,125
1562623953101,890,126
1562623953133,891,126
1562623953180,892,127
1562623953214,893,127
1562623953262,894,125
1562623953292,895,125
1562623953326,896,128
1562623953372,897,140
1562623953403,898,147
1562623953457,899,157
1562623953490,900,167
1562623953533,901,171
1562623953563,902,177
1562623953612,903,186
1562623953663,904,191
1562623953695,905,200
1562623953729,906,203
1562623953762,907,202
1562623953804,908,203
1562623953837,909,127
1562623953886,910,123
1562623953916,911,114
1562623953948,912,123
1562623954000,913,124
1562623954032,914,126
1562623954076,915,127
1562623954108,916,126
1562623954159,917,143
1562623954190,918,161
1562623954221,919,176
1562623954271,920,191
1562623954318,921,202
1562623954348,922,203
1562623954381,923,206
1562623954442,924,206
1562623954477,925,201
1562623954499,926,200
1562623954542,927,138
1562623954574,928,147
1562623954621,929,137
1562623954655,930,123
1562623954701,931,122
1562623954736,932,120
1562623954780,933,127
1562623954814,934,125
1562623954846,935,125
1562623954893,936,127
1562623954925,937,127
1562623954971,938,126
1562623955007,939,125
1562623955053,940,125
1562623955084,941,125
1562623955113,942,136
1562623955169,943,144
1562623955205,944,157
1562623955261,945,172
1562623955295,946,188
1562623955327,947,203
1562623955359,948,199
1562623955404,949,200
1562623955436,950,197
1562623955471,951,165
1562623955517,952,148
1562623955551,953,133
1562623955600,954,124
1562623955635,955,126
1562623955678,956,127
1562623955713,957,147
1562623955745,958,183
1562623955791,959,194
1562623955823,960,201
1562623955873,961,201
1562623955902,962,183
1562623955954,963,126
1562623955986,964,133
1562623956009,965,119
1562623956081,966,122
1562623956114,967,126
1562623956142,968,125
1562623956175,969,125
1562623956221,970,126
1562623956255,971,127
1562623956286,972,128
1562623956335,973,127
1562623956363,974,145
1562623956414,975,162
1562623956447,976,167
1562623956495,977,185
1562623956526,978,192
1562623956559,979,200
1562623956606,980,203
1562623956638,981,199
1562623956686,982,187
1562623956718,983,190
1562623956768,984,191
1562623956804,985,187
1562623956842,986,94
1562623956891,987,99
1562623956924,988,108
1562623956960,989,126
1562623956991,990,128
1562623957038,991,127
1562623957072,992,125
1562623957120,993,127
1562623957151,994,127
1562623957178,995,125
1562623957236,996,129
1562623957264,997,128
1562623957308,998,136
1562623957344,999,154
1562623957393,1000,162
1562623957425,1001,174
1562623957457,1002,198
1562623957499,1003,206
1562623957537,1004,204
1562623957583,1005,206
1562623957617,1006,206
1562623957679,1007,195
1562623957714,1008,163
1562623957739,1009,149
1562623957771,1010,140
1562623957810,1011,128
1562623957857,1012,126
1562623957888,1013,125
1562623957936,1014,125
1562623957969,1015,127
1562623958016,1016,127
1562623958046,1017,126
1562623958081,1018,126
1562623958132,1019,125
1562623958162,1020,125
1562623958208,1021,125
1562623958237,1022,127
1562623958288,1023,125
1562623958320,1024,125
1562623958355,1025,127
1562623958404,1026,129
1562623958436,1027,135
1562623958502,1028,143
1562623958543,1029,151
1562623958560,1030,158
1562623958592,1031,169
1562623958625,1032,180
1562623958673,1033,186
1562623958701,1034,204
1562623958755,1035,205
1562623958788,1036,204
1562623958836,1037,205
1562623958868,1038,203
1562623958904,1039,196
1562623958951,1040,93
1562623958981,1041,104
1562623959027,1042,106
1562623959058,1043,120
1562623959107,1044,128
1562623959140,1045,128
1562623959170,1046,125
1562623959219,1047,125
1562623959248,1048,140
1562623959308,1049,159
1562623959354,1050,168
1562623959377,1051,173
1562623959409,1052,177
1562623959459,1053,178
1562623959491,1054,177
1562623959523,1055,178
1562623959569,1056,175
1562623959602,1057,172
1562623959644,1058,172
1562623959680,1059,184
1562623959728,1060,182
1562623959761,1061,178
1562623959792,1062,165
1562623959841,1063,140
1562623959873,1064,157
1562623959920,1065,162
1562623959953,1066,164
1562623960001,1067,163
1562623960034,1068,163
1562623960082,1069,159
1562623960122,1070,144
1562623960157,1071,126
1562623960192,1072,127
1562623960224,1073,126
1562623960272,1074,125
1562623960306,1075,125
1562623960352,1076,125
1562623960385,1077,125
1562623960416,1078,125
1562623960467,1079,125
1562623960502,1080,125
1562623960544,1081,127
1562623960576,1082,140
1562623960625,1083,146
1562623960656,1084,155
1562623960690,1085,156
1562623960738,1086,156
1562623960770,1087,166
1562623960818,1088,172
1562623960853,1089,167
1562623960912,1090,169
1562623960944,1091,170
1562623960974,1092,165
1562623961010,1093,174
1562623961039,1094,171
1562623961088,1095,167
1562623961121,1096,165
1562623961170,1097,166
1562623961202,1098,186
1562623961236,1099,198
1562623961282,1100,191
1562623961315,1101,201
1562623961360,1102,204
1562623961394,1103,121
1562623961442,1104,149
1562623961475,1105,150
1562623961505,1106,143
1562623961555,1107,129
1562623961588,1108,120
1562623961634,1109,125
1562623961668,1110,125
1562623961732,1111,125
1562623961762,1112,125
1562623961796,1113,125
1562623961827,1114,126
1562623961858,1115,149
1562623961906,1116,156
1562623961944,1117,171
1562623961984,1118,187
1562623962022,1119,185
1562623962068,1120,176
1562623962102,1121,107
1562623962149,1122,120
1562623962179,1123,133
1562623962212,1124,117
1562623962258,1125,123
1562623962293,1126,125
1562623962339,1127,125
1562623962373,1128,127
1562623962405,1129,127
1562623962453,1130,126
1562623962489,1131,128
1562623962557,1132,125
1562623962594,1133,125
1562623962610,1134,141
1562623962639,1135,154
1562623962698,1136,171
1562623962727,1137,184
1562623962758,1138,180
1562623962804,1139,125
1562623962837,1140,130
1562623962885,1141,128
1562623962915,1142,126
1562623962958,1143,125
1562623963001,1144,125
1562623963034,1145,125
1562623963075,1146,125
1562623963109,1147,125
1562623963159,1148,125
1562623963195,1149,149
1562623963235,1150,188
1562623963267,1151,205
1562623963299,1152,205
1562623963362,1153,64
1562623963388,1154,114
1562623963427,1155,159
1562623963464,1156,155
1562623963507,1157,141
1562623963538,1158,137
1562623963570,1159,129
1562623963618,1160,123
1562623963657,1161,122
1562623963702,1162,125
1562623963733,1163,130
1562623963781,1164,133
1562623963812,1165,138
1562623963840,1166,141
1562623963896,1167,148
1562623963930,1168,146
1562623963970,1169,145
1562623964003,1170,153
1562623964054,1171,155
1562623964086,1172,172
1562623964140,1173,186
1562623964188,1174,185
1562623964212,1175,192
1562623964237,1176,200
1562623964276,1177,196
1562623964323,1178,199
1562623964356,1179,195
1562623964403,1180,187
1562623964436,1181,182
1562623964468,1182,170
1562623964516,1183,127
1562623964547,1184,126
1562623964596,1185,127
1562623964632,1186,126
1562623964674,1187,127
1562623964709,1188,127
1562623964744,1189,126
1562623964785,1190,131
1562623964820,1191,141
1562623964872,1192,142
1562623964902,1193,145
1562623964966,1194,148
1562623965001,1195,148
1562623965031,1196,160
1562623965061,1197,159
1562623965093,1198,157
1562623965144,1199,169
1562623965176,1200,168
1562623965219,1201,167
1562623965248,1202,169
1562623965297,1203,165
1562623965333,1204,158
1562623965366,1205,156
1562623965423,1206,156
1562623965446,1207,166
1562623965493,1208,178
1562623965526,1209,176
1562623965575,1210,177
1562623965607,1211,178
1562623965637,1212,177
1562623965685,1213,183
1562623965721,1214,181
1562623965784,1215,185
1562623965817,1216,185
1562623965844,1217,178
1562623965877,1218,180
1562623965910,1219,175
1562623965956,1220,174
1562623965988,1221,164
1562623966037,1222,148
1562623966070,1223,143
1562623966120,1224,136
1562623966152,1225,125
1562623966179,1226,124
1562623966232,1227,118
1562623966262,1228,109
1562623966311,1229,115
1562623966345,1230,122
1562623966389,1231,127
1562623966421,1232,127
1562623966469,1233,127
1562623966503,1234,127
1562623966540,1235,126
1562623966594,1236,125
1562623966631,1237,127
1562623966660,1238,131
1562623966694,1239,128
1562623966740,1240,132
1562623966777,1241,137
1562623966806,1242,137
1562623966852,1243,154
1562623966886,1244,159
1562623966930,1245,167
1562623966973,1246,182
1562623967017,1247,182
1562623967047,1248,184
1562623967089,1249,190
1562623967131,1250,182
1562623967170,1251,182
1562623967205,1252,180
1562623967237,1253,156
1562623967287,1254,136
1562623967320,1255,120
1562623967382,1256,127
1562623967424,1257,125
1562623967450,1258,127
1562623967477,1259,141
1562623967504,1260,164
1562623967558,1261,183
1562623967587,1262,195
1562623967632,1263,202
1562623967669,1264,205
1562623967705,1265,203
1562623967751,1266,176
1562623967784,1267,142
1562623967832,1268,131
1562623967867,1269,117
1562623967909,1270,125
1562623967942,1271,125
1562623967973,1272,125
1562623968028,1273,125
1562623968057,1274,125
1562623968105,1275,125
1562623968136,1276,125
1562623968207,1277,126
1562623968245,1278,130
1562623968264,1279,131
1562623968295,1280,143
1562623968328,1281,151
1562623968373,1282,153
1562623968405,1283,165
1562623968455,1284,171
1562623968490,1285,174
1562623968530,1286,181
1562623968566,1287,184
1562623968600,1288,187
1562623968645,1289,180
1562623968677,1290,179
1562623968730,1291,185
1562623968763,1292,187
1562623968805,1293,180
1562623968838,1294,138
1562623968872,1295,123
1562623968921,1296,120
1562623968957,1297,125
1562623969008,1298,125
1562623969056,1299,127
1562623969077,1300,157
1562623969104,1301,167
1562623969143,1302,192
1562623969194,1303,206
1562623969225,1304,204
1562623969273,1305,205
1562623969303,1306,206
1562623969354,1307,205
1562623969388,1308,203
1562623969432,1309,91
1562623969461,1310,141
1562623969503,1311,149
1562623969544,1312,145
1562623969576,1313,133
1562623969624,1314,125
1562623969657,1315,126
1562623969703,1316,125
1562623969735,1317,125
1562623969785,1318,125
1562623969835,1319,125
1562623969863,1320,125
1562623969901,1321,121
1562623969929,1322,120
1562623969978,1323,126
1562623970010,1324,125
1562623970043,1325,125
1562623970088,1326,121
1562623970121,1327,108
1562623970169,1328,108
1562623970203,1329,125
1562623970246,1330,125
1562623970278,1331,126
1562623970311,1332,125
1562623970366,1333,125
1562623970392,1334,128
1562623970439,1335,129
1562623970472,1336,138
1562623970520,1337,162
1562623970552,1338,181
1562623970608,1339,199
1562623970647,1340,206
1562623970672,1341,205
1562623970714,1342,203
1562623970746,1343,127
1562623970791,1344,125
1562623970822,1345,125
1562623970867,1346,127
1562623970904,1347,127
1562623970935,1348,126
1562623970983,1349,125
1562623971016,1350,125
1562623971066,1351,125
1562623971099,1352,125
1562623971143,1353,146
1562623971188,1354,170
1562623971209,1355,191
1562623971259,1356,206
1562623971289,1357,205
1562623971334,1358,179
1562623971370,1359,143
1562623971432,1360,112
1562623971467,1361,105
